6270. емисија
94. циклус
56. емисија
26. 04. 2016.
www.youtube.com/watch?v=RucfMl5QVZE

А1 - КРАЉЕВИ
А2 - СМРТ
А3 - ЈОРГОВАН
А4 - ЗЕЛЕНА
 А - ДОЛИНА
Б1 - ГРУПА
Б2 - СКУП
Б3 - ВИСЕЋИ
Б4 - ХЕМИЈА
 Б - ЕЛЕМЕНТ
В1 - ПОКЕР
В2 - УЛОГ
В3 - РАЧУНАР
В4 - МИНИЈАТУРНИ
 В - ЧИП
Г1 - ПЕЋ
Г2 - ПЕСАК
Г3 - САТ
Г4 - ЛАМПА
 Г - КВАРЦ
??? - СИЛИЦИЈУМ

А1 - ТЕПИХ
А2 - ЏЕМПЕР
А3 - ОВЦА
А4 - ШЕЋЕР
 А - ВУНА
Б1 - ЈУНАЦИ
Б2 - ГЕНЕРАЛИ
Б3 - ПОБЕДА
Б4 - ОДЛУЧУЈУЋА
 Б - БИТКА
В1 - МОНГОЛИ
В2 - ВОЂА
В3 - ХРОМИ
В4 - ТИМУР-ЛЕНК
 В - ТАМЕРЛАН
Г1 - ТУРСКА
Г2 - СУЛТАН
Г3 - МУРАТ
Г4 - СИН
 Г - БАЈАЗИТ
??? - АНГОРА
