6756. емисија
102. циклус
54. емисија
25. 10. 2017.
www.youtube.com/watch?v=-l_xmM2TKT4

А1 - БАЊА
А2 - ЛЕК
А3 - ФИЗИКАЛНА
А4 - РЕДОВНА
 А - ТЕРАПИЈА
Б1 - ВРЕМЕ
Б2 - ПРЕФИКС
Б3 - ГРЧКИ
Б4 - КУВАР
 Б - ХРОНО
В1 - ОДБРАНА
В2 - ПУНА
В3 - ПУТ
В4 - КРИВА
 В - ЛИНИЈА
Г1 - ТАЈНА
Г2 - КАЗНА
Г3 - УЧИТЕЉИЦА
Г4 - РИГОРОЗНА
 Г - СТРОГА
??? - ДИЈЕТА

А1 - ПРВО
А2 - КРЕМА
А3 - ПЕГЕ
А4 - ВОЈНО
 А - ЛИЦЕ
Б1 - ПРОМЕНА
Б2 - МАСКА
Б3 - ИЗРАЗ
Б4 - ЦРТЕ
 Б - ЛИЦЕ
В1 - ПОСАО
В2 - ТЕЛЕФОН
В3 - ОТВОРЕНИ
В4 - ОКРУГЛИ СТО
 В - РАЗГОВОР
Г1 - КОМЕДИЈА
Г2 - ТРАГЕДИЈА
Г3 - ТЕАТАР
Г4 - СЕКЦИЈА
 Г - ДРАМА
??? - ДИЈАЛОГ
