5788. емисија
87. циклус
1. емисија
17. 12. 2014.
www.youtube.com/watch?v=GSQq3H6qffU

А1 - ФРАНЦУСКА
А2 - ТИКВЕШ
А3 - ЖУПА
А4 - ВРШАЦ
 А - ВИНОГРАДИ
Б1 - БОЦА
Б2 - ПРИТИСАК
Б3 - ДЕЗОДОРАНС
Б4 - ЛАК
 Б - СПРЕЈ
В1 - ЛЕТО
В2 - ДОСАДА
В3 - МОЧВАРА
В4 - ТИГАР
 В - КОМАРЦИ
Г1 - СКОКОВИ
Г2 - ФИЛТЕР
Г3 - СОДА
Г4 - ЛУК
 Г - ВОДА
??? - ПРСКАЊЕ

А1 - РОГОВИ
А2 - ВЕЗАНА
А3 - СПАВАЊЕ
А4 - ПУНА
 А - ВРЕЋА
Б1 - МАЂАРСКА
Б2 - СПЕЦИЈАЛИТЕТ
Б3 - СВИЊСКИ
Б4 - РИБЉИ
 Б - ПАПРИКАШ
В1 - ЗЛАТА
В2 - ДЕМИНУТИВ
В3 - РЕКА
В4 - КУНА
 В - ЗЛАТИЦА
Г1 - КОРАЛ
Г2 - МАК
Г3 - ФЕРАРИ
Г4 - ОКТОБАР
 Г - ЦРВЕНИ
??? - КРОМПИР
