6198. емисија
93. циклус
45. емисија
14. 02. 2016.
www.youtube.com/watch?v=FzlrsXoWfBI

А1 - ГРОЖЂЕ
А2 - ПОДРУМ
А3 - БУРЕ
А4 - ИСТИНА
 А - ВИНО
Б1 - ШИБЉЕ
Б2 - БАГРЕМ
Б3 - БОДЉА
Б4 - ДРАЧ
 Б - ТРН
В1 - ВЛАСТ
В2 - ПОРТА
В3 - ОЛТАР
В4 - ЗВОНО
 В - ЦРКВА
Г1 - ТВРЂАВА
Г2 - БЕОГРАД
Г3 - ПАРК
Г4 - ПОБЕДНИК
 Г - КАЛЕМЕГДАН
??? - РУЖИЦА

А1 - РОГ
А2 - НИЛ
А3 - САХАРА
А4 - ЦРНА
 А - АФРИКА
Б1 - ГРАНА
Б2 - БАНАНА
Б3 - ПАВИЈАН
Б4 - ШИМПАНЗА
 Б - МАЈМУН
В1 - РУПА
В2 - ПАРАГРАФ
В3 - АРХИМЕД
В4 - ХАМУРАБИ
 В - ЗАКОН
Г1 - КОЛОВОЗ
Г2 - СМЕСА
Г3 - БИТУМЕН
Г4 - ПЕГЛАЊЕ
 Г - АСФАЛТ
??? - ЏУНГЛА
