5895. емисија
88. циклус
47. емисија
03. 04. 2015.
www.youtube.com/watch?v=YJLY4U6JjWs

А1 - РОМИ
А2 - МАРИЈА
А3 - ЗЛАТО
А4 - КРОЈАЧ
 А - ШНАЈДЕР
Б1 - СЕСТРЕ
Б2 - СЛОБОДАН
Б3 - МИШО
Б4 - БАТА
 Б - КОВАЧ
В1 - СЛУЖБА
В2 - ЗАНИМАЊЕ
В3 - КАРИЈЕРА
В4 - СТРУКА
 В - ПРОФЕСИЈА
Г1 - ТАКСИ
Г2 - ОРГАНИЗАЦИЈА
Г3 - КЛУБ
Г4 - НОВИНАРСКО
 Г - УДРУЖЕЊЕ
??? - ЗАНАТЛИЈА

А1 - ВОЗ
А2 - ЧУПЕРАК
А3 - СОМОТ
А4 - МОДРИ
 А - ПЛАВИ
Б1 - ПАТУЉАК
Б2 - БАГРЕМ
Б3 - СНЕГ
Б4 - ЛУК
 Б - БЕЛИ
В1 - СУПА
В2 - ТЕСТО
В3 - ШИРОКИ
В4 - ДОМАЋИ
 В - РЕЗАНЦИ
Г1 - ВОЗИЛА
Г2 - КОНВОЈ
Г3 - КАМАЗ
Г4 - ТАТРА
 Г - КАМИОНИ
??? - МАК
