6349. емисија
96. циклус
13. емисија
13. 09. 2016.
www.youtube.com/watch?v=yV6lJKghgqo

А1 - ЛЕТЊЕ
А2 - ЗИМСКЕ
А3 - ЋЕЛАВЕ
А4 - ШАРЕ
 А - ГУМЕ
Б1 - СПАВАЊЕ
Б2 - ОПРУГЕ
Б3 - СУНЂЕР
Б4 - МЕК
 Б - ДУШЕК
В1 - ИСЕЧАК
В2 - КАЛОТА
В3 - ТЕЛО
В4 - МЕДИЦИНКА
 В - ЛОПТА
Г1 - ДИСКОНТ
Г2 - СНИЖЕЊЕ
Г3 - ДАМПИНГ
Г4 - СКОК
 Г - ЦЕНЕ
??? - ПУМПАЊЕ

А1 - ЖИВОТ
А2 - ИМОВИНА
А3 - ВОЗИЛА
А4 - ЗАВОД
 А - ОСИГУРАЊЕ
Б1 - КОЛИЦА
Б2 - РАТНИ
Б3 - ВОЈНИ
Б4 - ХЕНДИКЕП
 Б - ИНВАЛИД
В1 - НАПУШТАЊЕ
В2 - ИСПРАЋАЈ
В3 - У ВОЈСКУ
В4 - У ИНОСТРАНСТВО
 В - ОДЛАЗАК
Г1 - ХИМНА
Г2 - МАЊИНА
Г3 - ШТЕДИОНИЦА
Г4 - ЖАЛОСТ
 Г - НАЦИОНАЛНА
??? - ПЕНЗИЈА
