6219. емисија
94. циклус
5. емисија
06. 03. 2016.
www.youtube.com/watch?v=gRsf9ABoug0

А1 - НАШЕ
А2 - ВАСПИТАЊЕ
А3 - УТАКМИЦЕ
А4 - ОГЊИШТЕ
 А - ДОМАЋЕ
Б1 - ПЛАНИНА
Б2 - ПРОПЛАНАК
Б3 - ПОТОК
Б4 - ЧУДНА
 Б - ШУМА
В1 - ЛИЧНОСТ
В2 - АУТОМОБИЛ
В3 - СПОРТСКИ
В4 - БРАШНО
 В - ТИП
Г1 - КРИЛОВ
Г2 - ДОСИТЕЈ
Г3 - ЛА ФОНТЕН
Г4 - ЕЗОП
 Г - БАСНА
??? - ЖИВОТИЊЕ

А1 - БОРА
А2 - ПРСТ НА...
А3 - ГЛАВА
А4 - КОЛОНА
 А - ЧЕЛО
Б1 - РАД
Б2 - ПРЕВОЗ
Б3 - ЗАШТИТНО
Б4 - НАСТАВА
 Б - СРЕДСТВО
В1 - ТУРСКА
В2 - МОНЕТА
В3 - ИТАЛИЈА
В4 - БИВША
 В - ЛИРА
Г1 - КАБЛ
Г2 - НИШАН
Г3 - МИШ
Г4 - СВЕТЛОСНИ
 Г - ОПТИЧКИ
??? - ИНСТРУМЕНТ
