6585. емисија
100. циклус
5. емисија
07. 05. 2017.
www.youtube.com/watch?v=anL4skCkliM

А1 - НИСКЕ
А2 - ВИСОКЕ
А3 - ДИСКОНТНЕ
А4 - СНИЖЕНЕ
 А - ЦЕНЕ
Б1 - МЕРЕЊЕ
Б2 - РЕКА
Б3 - СТАГНАЦИЈА
Б4 - ХМЗ
 Б - ВОДОСТАЈ
В1 - УЗРАСТ
В2 - ВИТАК
В3 - СТРУК
В4 - ТЕЛО
 В - СТАС
Г1 - ФАКУЛТЕТ
Г2 - ТЕХНИЧАР
Г3 - БУМ
Г4 - ПРИВРЕДНИ
 Г - ЕКОНОМСКИ
??? - РАСТ

А1 - ФИЗИКА
А2 - МАСА
А3 - БРЗИНА
А4 - СИЛА
 А - ВЕЛИЧИНА
Б1 - ВОЈСКА
Б2 - МОБИЛИЗАЦИЈА
Б3 - ТЕЛЕФОН
Б4 - ПОМОЋ
 Б - ПОЗИВ
В1 - ЛОЗ
В2 - СРЕЋА
В3 - ДРЖАВА
В4 - ПРЕМИЈА
 В - ЛУТРИЈА
Г1 - ЗАЈЕДНИЧКА
Г2 - ВРСТА
Г3 - РЕЧ
Г4 - ГРАДИВНА
 Г - ИМЕНИЦА
??? - БРОЈ
