6497. емисија
98. циклус
39. емисија
08. 02. 2017.


А1 - ГРЕХОВИ
А2 - ПИСМО
А3 - ВЕЧЕ
А4 - ПОМИЛОВАЊЕ
 А - ОПРОШТАЈ
Б1 - БЛИСКИ...
Б2 - ...ТРЕЋЕ ВРСТЕ 
Б3 - САСТАНАК
Б4 - СЛУЧАЈНИ
 Б - СУСРЕТ
В1 - ЧАСНА
В2 - НЕПРОМЕНЉИВА
В3 - ПОЧЕТАК
В4 - ПРОМЕНЉИВА
 В - РЕЧ
Г1 - РУМЕНО
Г2 - ЈЕДРО
Г3 - ЖИВО
Г4 - ЗА ГОТОВО
 Г - ЗДРАВО
??? - ПОЗДРАВ

А1 - ЈУТРО
А2 - ШЛАГ
А3 - БЕЛА
А4 - ЦРНА
 А - КАФА
Б1 - ХАЗАРД
Б2 - ПОРОК
Б3 - ЛАС ВЕГАС
Б4 - РУБИК
 Б - КОЦКА
В1 - ФАБРИКА
В2 - ПРЕЧИШЋАВАЊЕ
В3 - УЉЕ 
В4 - НАФТА
 В - РАФИНЕРИЈА
Г1 - ВУЛГАРАН
Г2 - ПРИМИТИВАН
Г3 - ЈЕДНОСТАВАН
Г4 - ОБИЧАН
 Г - ПРОСТ
??? - ШЕЋЕР
