6830. емисија
104. циклус
6. емисија
07. 01. 2018.
www.youtube.com/watch?v=GfWZUrMJ76Q

А1 - ЛУКА
А2 - КАБИНА
А3 - КАПЕТАН
А4 - БОЦА
 А - БРОД
Б1 - КЛИН
Б2 - СПОМЕН
Б3 - ГРАМОФОН
Б4 - ГИПС
 Б - ПЛОЧА
В1 - ДАЉИНСКО
В2 - ПАРНО
В3 - ЦЕНТРАЛНО
В4 - ЕТАЖНО
 В - ГРЕАЈАЊЕ
Г1 - ПАРК
Г2 - АТЛЕТИКА
Г3 - КОЗА
Г4 - ПЛАНИНАР
 Г - СТАЗА
??? - ПОД

А1 - ПОРЕКЛО
А2 - ВЛАДАРИ
А3 - РАКИЈА
А4 - ГРОЖЂЕ
 А - ЛОЗА
Б1 - ЗАНАТ
Б2 - СПОСОБНОСТ
Б3 - УМЕШНОСТ
Б4 - БОРИЛАЧКА
 Б - ВЕШТИНА
В1 - ДАРЕЖЉИВОСТ
В2 - ДУШЕВНА
В3 - ГОДИНА
В4 - ЖЕНА
 В - ДОБРА
Г1 - ПРЕПЛАЉЕНА
Г2 - ЕМОЦИЈЕ
Г3 - ПОМЕШАНА
Г4 - ИСКРЕНА
 Г - ОСЕЋАЊА
??? - ПЛЕМЕНИТА
