6787. емисија
103. циклус
24. емисија
25. 11. 2017.
www.youtube.com/watch?v=gyRxKcInJTM

А1 - ЧАШИЦА
А2 - ВОДА
А3 - ЗГЛОБ
А4 - МЕНИСКУС
 А - КОЛЕНО
Б1 - ВЕЛИКИ
Б2 - МЛАЋИ
Б3 - ОД ТЕТКЕ
Б4 - СТАРИЈИ
 Б - БРАТ
В1 - ДЕЧЈЕ
В2 - ПЛАНИНСКО
В3 - МАЛО
В4 - ПОЉОПРИВРЕДА
 В - СЕЛО
Г1 - ПУТ
Г2 - ИСТОК
Г3 - СВЕТ
Г4 - УДАЉЕНИ
 Г - ДАЛЕКИ
??? - РОЂАК

А1 - КУЋА
А2 - КРУГ
А3 - ЗАЈЕДНИЦА
А4 - ГЛАВА
 А - ПОРОДИЦА
Б1 - ИГРА
Б2 - ЛЕСТВИЦА
Б3 - КРЕМ
Б4 - МАРГИНА
 Б - ДРУШТВО
В1 - ПОДЕЛА
В2 - РАЗМНОЖАВАЊЕ
В3 - ДВА ДЕЛА
В4 - ИМОВИНА
 В - ДЕОБА
Г1 - -АПАРАТ
Г2 - -ФИНИШ
Г3 - -ЛАБОРАТОРИЈА
Г4 - -МОДЕЛ
 Г - ФОТО
??? - ЋЕЛИЈА
