5952. емисија
89. циклус
43. емисија
30. 05. 2015.
www.youtube.com/watch?v=BHvfGMHf_nQ

А1 - КУРС
А2 - ВОЗАЧ
А3 - СПЕЦИЈАЛНА
А4 - ПОДУЧАВАЊЕ
 А - ОБУКА
Б1 - РЕЖИМ
Б2 - РОК
Б3 - ОДСЕК
Б4 - УДАР
 Б - ВОЈНИ
В1 - ЧВОР
В2 - ПРЕКРШАЈ
В3 - ШПИЦ
В4 - КОЛАПС
 В - САОБРАЋАЈ
Г1 - ОШТРИ
Г2 - ТУПИ
Г3 - ПРАВИ
Г4 - ЋОШКОВИ
 Г - УГЛОВИ
??? - ПОЛИГОН

А1 - ЗИМА
А2 - ТУРИЗАМ
А3 - КРУГ
А4 - ПАЖЊА
 А - ЦЕНТАР
Б1 - ЧЕКИЋ
Б2 - ШАПУТАЊЕ
Б3 - ШКОЉКА
Б4 - БУБА
 Б - УХО
В1 - СВЕМИР
В2 - ГЕОМЕТРИЈА
В3 - БИЛДЕР
В4 - ДУША
 В - ТЕЛО
Г1 - ОЛОВКА
Г2 - РЕАКЦИЈА
Г3 - ВЕЗА
Г4 - ИНДУСТРИЈА
 Г - ХЕМИЈСКА
??? - РАВНОТЕЖА
