6962. емисија
106. циклус
16. емисија
19. 05. 2018.
www.youtube.com/watch?v=oDaHSEmIO1I

А1 - ХОРМОН
А2 - ВИСИНА
А3 - ВОДОСТАЈ
А4 - НАПРЕДАК
 А - РАСТ
Б1 - ВЛАДА
Б2 - ОСНИВАЊЕ
Б3 - СТВАРАЊЕ
Б4 - ОБЛИКОВАЊЕ
 Б - ФОРМИРАЊЕ
В1 - ДЕКЛАРАЦИЈА
В2 - ПЛАСМАН
В3 - СВЕЖА
В4 - ЛАКА
 В - РОБА
Г1 - МОДА
Г2 - ПЛАНИНА
Г3 - ШКОЛА
Г4 - ВИТКА
 Г - ВИСОКА
??? - ЦЕНА

А1 - РОШТИЉ
А2 - СТРУЈА
А3 - ЧАРАПА
А4 - ТАМБУРА
 А - ЖИЦА
Б1 - ВАВА
Б2 - БЕКЕНБАУЕР
Б3 - НЕЈМАР
Б4 - МИЈАТОВИЋ
 Б - ФУДБАЛЕР
В1 - СВАЂА
В2 - ДРАМА
В3 - ОТВОРЕНА
В4 - НАСТУП
 В - СЦЕНА
Г1 - ТВРЂАВА
Г2 - ШАХ
Г3 - ГРАНИТ
Г4 - МИНИСТАРСТВО
 Г - ОДБРАНА
??? - ИГРАЧ
