7276. емисија
112. циклус
24. емисија
30. 03. 2019.
www.youtube.com/watch?v=Q9NKKmj4Fd0

А1 - БОКС
А2 - ИНСЕКТ
А3 - ГЛАВА
А4 - ЏЕФ ГОЛДБЛУМ
 А - МУВА
Б1 - САТУРН
Б2 - БУРМА
Б3 - ДИЈАМАНТ
Б4 - КРУГ
 Б - ПРСТЕН
В1 - СВЕТИ
В2 - СТЕРИЈА
В3 - ЗМАЈ
В4 - КУРСУЛА
 В - ЈОВАН
Г1 - СПАРТАК
Г2 - ГАЛИЈА
Г3 - ГРОБ
Г4 - ЛАНЦИ
 Г - РОБ
??? - ГОСПОДАР

А1 - ПЕНДРЕК
А2 - ЏОЈСТИК
А3 - ДИРИГЕНТ
А4 - ШТАФЕТА
 А - ПАЛИЦА
Б1 - ПИЛАТЕС
Б2 - ИГРАЧКА
Б3 - РЕКВИЗИТ
Б4 - СФЕРА
 Б - ЛОПТА
В1 - ГАНДИ
В2 - ГАНГ
В3 - ОРАХ
В4 - ТАЏ МАХАЛ
 В - ИНДИЈА
Г1 - КРЕМЕН
Г2 - БЕНЗИН
Г3 - ЦИГАРЕТА
Г4 - МИНА
 Г - УПАЉАЧ
??? - КРИКЕТ
