6928. емисија
105. циклус
43. емисија
15. 04. 2018.
www.youtube.com/watch?v=pUNL4aaqHAQ

А1 - ФИГУРА
А2 - ЕУКЛИД
А3 - АНАЛИТИЧКА
А4 - НАЦРТНА
 А - ГЕОМЕТРИЈА
Б1 - ОБАВЕЗАН
Б2 - ЗАБРАЊЕН
Б3 - ПОЗИТИВАН
Б4 - НЕГАТИВАН
 Б - СМЕР
В1 - МНОЖЕЊЕ
В2 - МЛЕЧНИ
В3 - ИНДУСТРИЈСКИ
В4 - ПОЛУ
 В - ПРОИЗВОД
Г1 - ЖБИЦА
Г2 - АТОМ
Г3 - R
Г4 - ПОЛУПРЕЧНИК
 Г - РАДИЈУС
??? - ВЕКТОР

А1 - СТРУЈА
А2 - ВИЛЕ
А3 - ГЛУВО
А4 - ВРЗИНО
 А - КОЛО
Б1 - ТОРНИК
Б2 - ЧИГОТА
Б3 - СИРОГОЈНО
Б4 - КРЕМНА
 Б - ЗЛАТИБОР
В1 - ПРЕДСЕДНИК
В2 - СКУПШТИНА
В3 - БАНАНА
В4 - САВЕЗНА
 В - РЕПУБЛИКА
Г1 - СТАРА
Г2 - НОВА
Г3 - ДОБА
Г4 - ПЕРИОД
 Г - ЕРА
??? - УЖИЦЕ
