6795. емисија
103. циклус
32. емисија
03. 12. 2017.
www.youtube.com/watch?v=ch3TSA1Pg3Y

А1 - ФИНАНСИЈСКА
А2 - РАД
А3 - ОРУЂА
А4 - ОБРТ
 А - СРЕДСТВА
Б1 - ЗАКОНСКИ
Б2 - ВАЖЕЋИ
Б3 - КАНОН
Б4 - НОРМА
 Б - ПРОПИС
В1 - ПРЕКИД
В2 - ...У РАДУ
В3 - ПРИВРЕМЕНИ
В4 - СРЧАНИ
 В - ЗАСТОЈ
Г1 - ВОЗ
Г2 - ОЛИМПИЈСКИ КОМИТЕТ
Г3 - САЈАМ
Г4 - ИНТЕРНАЦИОНАЛНИ
 Г - МЕЂУНАРОДНИ
??? - САОБРАЋАЈ

А1 - ПЕРИОД
А2 - ПРЕЛАЗ
А3 - КАПИТАЛИЗАМ
А4 - КОМУНИЗАМ
 А - СОЦИЈАЛИЗАМ
Б1 - ОРУЖЈЕ
Б2 - УНИФОРМА
Б3 - РОК
Б4 - ЦИВИЛНА
 Б - ВОЈСКА
В1 - ГРЦИ
В2 - ЕГИПАТ
В3 - СЛАНКАМЕН
В4 - СВАТ
 В - СТАРИ
Г1 - ЧИСТКА
Г2 - ДРЖАВНИК
Г3 - КУЛТ
Г4 - ДИКТАТОР
 Г - СТАЉИН
??? - ДРУГ
