7009. емисија
107. циклус
2. емисија
05. 07. 2018.
www.youtube.com/watch?v=0Rn10ze2zJI

А1 - РОГОВИ
А2 - ЗВОНЦЕ
А3 - ИСПАША
А4 - МЛЕКО
 А - КРАВА
Б1 - ГОРИВО
Б2 - КЛИН
Б3 - МАРСЕЈ
Б4 - МИРОЂИЈА
 Б - ЧОРБА
В1 - ВИШЕБОЈНА
В2 - РАЗНОБОЈНА
В3 - МАРАМА
В4 - ЛАЖА
 В - ШАРЕНА
Г1 - ВУК
Г2 - ХАНИБАЛ
Г3 - КВАКА
Г4 - ОКВИР
 Г - ВРАТА
??? - ТЕЛЕ

А1 - БАТЕРИЈА
А2 - ШПИРИТУС
А3 - КАРАБИТ
А4 - АЛАДИН
 А - ЛАМПА
Б1 - ЧЛАН
Б2 - РУПА
Б3 - ЏУНГЛА
Б4 - ГРАВИТАЦИЈА
 Б - ЗАКОН
В1 - ХОМЕР
В2 - ПРАВДА
В3 - МРЉА
В4 - ПОСЛУШНОСТ
 В - СЛЕПА
Г1 - АМАРКОРД
Г2 - ОСАМ И ПО 
Г3 - СЛАДАК ЖИВОТ
Г4 - ФЕДЕРИКО
 Г - ФЕЛИНИ
??? - УЛИЦА
