6901. емисија
105. циклус
16. емисија
19. 03. 2018.
www.youtube.com/watch?v=jCr81X_G7gc

А1 - ФРИЗЕР
А2 - АУТОМОБИЛ
А3 - КРОЈАЧ
А4 - ОКТОБАРСКИ
 А - САЛОН
Б1 - БИРО
Б2 - СЛУЖБЕНИК
Б3 - ПРИЈЕМНА
Б4 - АДВОКАТСКА
 Б - КАНЦЕЛАРИЈА
В1 - ПЕВАЧИЦА
В2 - РАЧУН
В3 - ШАНК
В4 - КЕЛНЕР
 В - КАФАНА
Г1 - ПИПИН
Г2 - ЗВОРНИК
Г3 - РАДОЈИЦА
Г4 - ПРИНЦ
 Г - МАЛИ
??? - НАМЕШТАЈ

А1 - САТ
А2 - РАД
А3 - ПРТЉАГ
А4 - МАНУАЛНИ
 А - РУЧНИ
Б1 - ОЛИМПИЈСКИ
Б2 - ВАТРА
Б3 - ВЕЧНИ
Б4 - ЉУБАВ
 Б - ПЛАМЕН
В1 - КОМПАКТ
В2 - СУНЦЕ
В3 - РАЧУНАР
В4 - ЏОКЕЈ
 В - ДИСК
Г1 - БИЛИЈАР
Г2 - МОЦАРТ
Г3 - СЛАДОЛЕД
Г4 - ЗЕМЉА
 Г - КУГЛА
??? - БАЦАЧ
