7332. емисија
114. циклус
20. емисија
25. 05. 2019.
www.youtube.com/watch?v=8YuF-PwJCbc

А1 - ГАС
А2 - ЖИВАЦ
А3 - БАЗА
А4 - ЗАВРШЕТАК
 А - НЕРВ
Б1 - СИГНАЛ
Б2 - КАБЛ
Б3 - БРОЈ
Б4 - ПАМЕТ
 Б - ТЕЛЕФОН
В1 - ГРАВИТАЦИЈА
В2 - МОЋ
В3 - НУКЛЕАРНА
В4 - ПОТИСАК
 В - СИЛА
Г1 - ХЕМИЈА
Г2 - АЛЕРГИЈА
Г3 - ОДГОВОР
Г4 - АКЦИЈА
 Г - РЕАКЦИЈА
??? - ИМПУЛС

А1 - ФЕСТИВАЛ
А2 - ДУХ
А3 - ПРАВАЦ
А4 - ТОБОГАН
 А - МУЗИКА
Б1 - ПЕРКУСИЈА
Б2 - ШАХ
Б3 - ЧОКОЛАДА
Б4 - КОШАРКА
 Б - ТАБЛА
В1 - ПОРЕЗ
В2 - ПОУЗЕЋЕ
В3 - РАТА
В4 - КАРТИЦА
 В - ПЛАЋАЊЕ
Г1 - ЗЛАТО
Г2 - БОДЉЕ
Г3 - ТЕЛЕФОН
Г4 - ХОД
 Г - ЖИЦА
??? - ИНСТРУМЕНТ
