5774. емисија
86. циклус
48. емисија
03. 12. 2014.
www.youtube.com/watch?v=cG6UolxucQQ

А1 - ВАЗДУХ
А2 - ЂУБРИВО
А3 - ТЕЧНИ
А4 - ГАС
 А - АЗОТ
Б1 - ЗЕЛЕНА
Б2 - ЦРВЕНА
Б3 - ДИВЉА
Б4 - ВЕЛИКА
 Б - ЈАБУКА
В1 - ЧИР
В2 - ХРАНА
В3 - ВАРЕЊЕ
В4 - СТОМАК
 В - ЖЕЛУДАЦ
Г1 - ПАЖЊА
Г2 - УЧЕЊЕ
Г3 - ЛОГОР
Г4 - УСРЕДСРЕЂЕНОСТ
 Г - КОНЦЕНТРАЦИЈА
??? - КИСЕЛИНА

А1 - ЈАПАН
А2 - ШАКА
А3 - ОТВОРЕНА
А4 - ВЕШТИНА
 А - КАРАТЕ
Б1 - ШОЉЕ
Б2 - ЧАШЕ
Б3 - КОМПЛЕТ
Б4 - УСЛУГЕ
 Б - СЕРВИС
В1 - МАЛИ
В2 - РАСТ
В3 - ПРИТИСАК
В4 - ВОДОСТАЈ
 В - НИЗАК
Г1 - ПРСТ
Г2 - ГЛЕДАЊЕ
Г3 - ФАТАЛИЗАМ
Г4 - ИГА
 Г - СУДБИНА
??? - УДАРАЦ
