6661. емисија
101. циклус
20. емисија
22. 07. 2017.
www.youtube.com/watch?v=z_neJlWoSo8

А1 - СТЕПЕН
А2 - НЕУРОНИ
А3 - УТАКМИЦА
А4 - ДИРЕКТАН
 А - ПРЕНОС
Б1 - ОПИЈУМ
Б2 - ХЛАДНИ
Б3 - ОРУЖЈЕ
Б4 - ГРАЂАНИ
 Б - РАТ
В1 - ОДАШИЉАЊЕ
В2 - ЗРАЧЕЊЕ
В3 - НОВЧАНА
В4 - РАДИО
 В - ЕМИСИЈА
Г1 - ЛИЦЕ МЕСТА
Г2 - ИЗВЕШТАЧ
Г3 - ФОТО
Г4 - ПУТУЈУЋИ
 Г - РЕПОРТЕР
??? - УЖИВО

А1 - СЛИКАР
А2 - РАЗВОЈ
А3 - ЛАН
А4 - ПОСТЕЉИНА
 А - ПЛАТНО
Б1 - ТРАКА
Б2 - КЛАПА
Б3 - КАДАР
Б4 - ТРИК
 Б - ФИЛМ
В1 - ТАМА
В2 - КОМОРА
В3 - РОГ
В4 - НОЋ
 В - МРАК
Г1 - КОСА
Г2 - ПАРАЛЕЛНА
Г3 - МЕРКАТОР
Г4 - АЗИМУТ
 Г - ПРОЈЕКЦИЈА
??? - БИОСКОП
