6185. емисија
93. циклус
32. емисија
01. 02. 2016.
www.youtube.com/watch?v=-fokW5xhXEM

А1 - НАПРЕД...
А2 - ДРИНА
А3 - ТУРСКИ
А4 - РАДЕЦКИ
 А - МАРШ
Б1 - ПРИКЛАДНИ
Б2 - ПАКЕТ
Б3 - МАШНИЦА
Б4 - 8.МАРТ
 Б - ПОКЛОН
В1 - ВАТРОМЕТ
В2 - ПРАЗНИК
В3 - ТРИЈУМФ
В4 - ШАМПАЊАЦ
 В - СЛАВЉЕ
Г1 - РАЧУН
Г2 - ЉУБАВ
Г3 - РАЗВОД
Г4 - ЗАЈЕДНИЦА
 Г - БРАК
??? - СВАДБА

А1 - УЗВИК
А2 - САОБРАЋАЈ
А3 - ПИТАЊЕ
А4 - СИМБОЛ
 А - ЗНАК
Б1 - МЕТА
Б2 - РАВНОТЕЖА
Б3 - ГРАД
Б4 - ЗИМСКИ
 Б - ЦЕНТАР
В1 - УСРЕДСРЕЂЕНОСТ
В2 - ФОКУС
В3 - РАСТВОР
В4 - УЧЕЊЕ
 В - КОНЦЕНТРАЦИЈА
Г1 - ВРЕМЕ
Г2 - ...ШАКОМ И КАПОМ
Г3 - ДАВАТИ
Г4 - ДАРИВАТИ
 Г - ПОКЛОНИТИ
??? - ПАЖЊА
