6724. емисија
102. циклус
22. емисија
23. 09. 2017.
www.youtube.com/watch?v=gRMKtl_AAhU

А1 - СТАЗА
А2 - КЛУПА
А3 - ВОЗНИ
А4 - НАЦИОНАЛНИ
 А - ПАРК
Б1 - СРП
Б2 - САТЕЛИТ
Б3 - ПОМРАЧЕЊЕ
Б4 - СОНАТА
 Б - МЕСЕЦ
В1 - АТИНА
В2 - ВЕСНА
В3 - ВЕНЕРА
В4 - АФРОДИТА
 В - БОГИЊА
Г1 - ВОСТОК
Г2 - САТУРН
Г3 - ФАУ
Г4 - АРИЈАНА
 Г - РАКЕТА
??? - ЛУНА

А1 - ПЕГЕ
А2 - КОРОНА
А3 - СЈАЈ
А4 - НАОЧАРЕ
 А - СУНЦЕ
Б1 - ИКС
Б2 - ИПСИЛОН
Б3 - ПОЛАРНА
Б4 - ГЕОГРАФСКА
 Б - КООРДИНАТА
В1 - ВЛАКНО
В2 - ДЕНДРИТ
В3 - НЕУРОН
В4 - СИНАПСА
 В - НЕРВ
Г1 - МОЛ
Г2 - ЏУЛ
Г3 - МЕТАР
Г4 - СЕКУНД
 Г - МЕРА
??? - СИСТЕМ
