6244. емисија
94. циклус
30. емисија
31. 03. 2016.
www.youtube.com/watch?v=FpsbktgnmHE

А1 - ВЕНЧАЊЕ
А2 - ХАЉИНА
А3 - ВЕО
А4 - МЛАДА
 А - ВЕНЧАНИЦА
Б1 - ДИМ
Б2 - ПРОЗОР
Б3 - ПОЗОРИШТЕ
Б4 - ГВОЗДЕНА
 Б - ЗАВЕСА
В1 - БЕЛИ
В2 - СКИЈЕ
В3 - ГОБЛЕН
В4 - СИТАН
 В - ВЕЗ
Г1 - КРАЉЕВИНА
Г2 - ПОАРО
Г3 - ТИНТИН
Г4 - БРИСЕЛ
 Г - БЕЛГИЈА
??? - ЧИПКА

А1 - РЕКА
А2 - ВЕШ
А3 - ПРАЊЕ
А4 - ГИПС
 А - КОРИТО
Б1 - ПЛИТКО
Б2 - ЛИМЕНО
Б3 - ГИПСАНО
Б4 - ПОЈИЛО
 Б - КОРИТО 
В1 - ЗВОНО
В2 - КАЛЕНДАР
В3 - ПОРТА
В4 - ПОП
 В - ЦРКВА
Г1 - ТУШ
Г2 - ЛИФТ
Г3 - ЖИЧАРА
Г4 - ПРЕСВЛАЧЕЊЕ
 Г - КАБИНА
??? - БРОД
