6499. емисија
98. циклус
41. емисија
10. 02. 2017.
www.youtube.com/watch?v=rW5yBhfWxds

А1 - КРИТИЧНА
А2 - ТЕЛЕСНА
А3 - НОВЧАНА
А4 - КИЛОГРАМ
 А - МАСА
Б1 - ЈАБУКА
Б2 - ГРАВИТАЦИЈА
Б3 - КЕМБРИЏ
Б4 - МЕХАНИКА
 Б - ЊУТН
В1 - РУПА
В2 - ПАРАГРАФ
В3 - СЛОВО
В4 - ХАМУРАБИ
 В - ЗАКОН
Г1 - ПИТА
Г2 - ГАША
Г3 - ОБЛОМОВ
Г4 - ИНДОЛЕНЦИЈА
 Г - ЛЕЊОСТ
??? - ИНЕРЦИЈА

А1 - БРОЈ
А2 - КИЛО 
А3 - М
А4 - ВАЈФЕРТ
 А - ХИЉАДУ
Б1 - ШВАБА
Б2 - МАРА
Б3 - МИКРОФОН
Б4 - СВИЛЕНА
 Б - БУБА
В1 - ВАВИЛОН
В2 - ПЕСАК
В3 - НЕБОЈША
В4 - ЋЕЛЕ
 В - КУЛА
Г1 - МЛИН
Г2 - БИЦИКЛ
Г3 - ИСТОРИЈА
Г4 - ОКРЕТАЊЕ
 Г - ТОЧАК
??? - МИЛЕНИЈУМ
