7290. емисија
113. циклус
8. емисија
13. 04. 2019.
www.youtube.com/watch?v=NW-yqLW8iVY

А1 - СТО
А2 - ЛАВОР
А3 - ЧАРАПЕ
А4 - ЦИПЕЛЕ
 А - НОГЕ
Б1 - КОРИДОР
Б2 - ЗАПОВЕСТ
Б3 - ОКТОБАР
Б4 - ДЕЦЕНИЈА
 Б - ДЕСЕТ
В1 - ПЕЛИКАН
В2 - ПРЕДМЕТ
В3 - ФАСЦИКЛА
В4 - ЗАПИСНИК
 В - ДОСИЈЕ
Г1 - СИСТЕМ
Г2 - КВАДРАТ
Г3 - ЛОГАРИТАМ
Г4 - БЕРНУЛИ
 Г - ЈЕДНАЧИНА
??? - ИКС(Х)

А1 - ШАХ
А2 - УМЕТНИК
А3 - ЗАНАТЛИЈА
А4 - ПОЉУПЦИ
 А - МАЈСТОР
Б1 - РЕНЕСАНСА
Б2 - ЧИЗМА
Б3 - АПЕНИНИ
Б4 - ДОЛОМИТИ
 Б - ИТАЛИЈА
В1 - ПРОЛЕЋЕ
В2 - ЛЕТО
В3 - ЈЕСЕН
В4 - ЗИМА
 В - ГОДИШЊЕ ДОБА
Г1 - ВУЛКАН
Г2 - НАПУЉ
Г3 - ПОМПЕЈА
Г4 - ХЕРКАЛУНУМ
 Г - ВЕЗУВ
??? - ПИЦА
