6844. емисија
104. циклус
20. емисија
21. 01. 2018.
www.youtube.com/watch?v=BEGfq_votAE

А1 - ПРАШАК
А2 - ПРАВО
А3 - ДЕЈСТВО
А4 - СИРУП
 А - ЛЕК
Б1 - ПОРТОРОЖ
Б2 - ХАЛУЦИНАЦИЈЕ
Б3 - ЛАКА
Б4 - ТЕШКА
 Б - ДРОГА
В1 - РАЗБОЈ
В2 - МАТЕРИЈАЛ
В3 - ТЕКСТИЛ
В4 - ДЕКОРАТИВНА
 В - ТКАНИНА
Г1 - ИНТЕЛГЕНЦИЈА
Г2 - ЈЕЗЕРА
Г3 - СВЕТЛОСТ
Г4 - ОПЛОДЊА
 Г - ВЕШТАЧКА
??? - СИНТЕТИКА

А1 - ЧЕЛИЧНИ
А2 - ТАНКИ
А3 - ЗАВРШЕЦИ
А4 - ЖИВЦИ
 А - НЕРВИ
Б1 - БАТИНА
Б2 - КОЛУБАРА
Б3 - ИВАНКОВАЦ
Б4 - МАРНА
 Б - БИТКА
В1 - ВЕТАР
В2 - ЈАК
В3 - ПРОХУЈАЛО
В4 - СЛАМКА
 В - ВИХОР
Г1 - ДИВЉЕ
Г2 - РАСА
Г3 - УЗГОЈ
Г4 - ФАРМА
 Г - СВИЊЕ
??? - РАТ
