6025. емисија
90. циклус
55. емисија
11. 08. 2015.
www.youtube.com/watch?v=BF-SfnLZjm4

А1 - ГУМА
А2 - РАШЉЕ
А3 - КАМЕН
А4 - ГАЂАЊЕ
 А - ПРАЋКА
Б1 - ОСТРВА
Б2 - РЕШЕЊЕ
Б3 - МУДРОСТ
Б4 - КРАЉИЦА ОД САБЕ
 Б - СОЛОМОН
В1 - ВАЈАРСТВО
В2 - КИП
В3 - СТАТУА
В4 - ДЕЛО
 В - СКУЛПТУРА
Г1 - РУЖА
Г2 - КУМ
Г3 - КРШТЕЊЕ
Г4 - СВЕТОВНО
 Г - ИМЕ
??? - ДАВИД

А1 - КОСА
А2 - СТРАНА
А3 - СЕДЛО
А4 - ПРЕВОЈ
 А - ПЛАНИНА
Б1 - РОГ
Б2 - КАЛАХАРИ
Б3 - КОНГО
Б4 - ГОРИЛА
 Б - АФРИКА
В1 - НАПОН
В2 - СТЕФАН
В3 - СТАРТ
В4 - ПОЛОЖАЈ
 В - ВИСОКИ
Г1 - УЧИТЕЉИЦА
Г2 - ЖИВОТ
Г3 - ТОЧАК
Г4 - ПЕРИОД
 Г - ИСТОРИЈА
??? - АТЛАС
