6586. емисија
100. циклус
6. емисија
08. 05. 2017.
www.youtube.com/watch?v=Uy6oAptBr50

А1 - ОСМЕХ
А2 - ДУНАВ
А3 - ИЗБОР
А4 - ПРОСТРАН
 А - ШИРОК
Б1 - ЛИПЕ
Б2 - КУЋЕ
Б3 - ГЛАВНА
Б4 - СЛЕПА
 Б - УЛИЦА
В1 - САГА
В2 - БОГОВИ
В3 - ПРВИ
В4 - ВЕЧЕ
 В - СУМРАК
Г1 - ТАБАК
Г2 - РОТО
Г3 - ОФСЕТ
Г4 - ДУБОКА
 Г - ШТАМПА
??? - БУЛЕВАР

А1 - ОТПАД
А2 - ВОДЕ
А3 - ПАЦОВИ
А4 - ГРАДСКА
 А - КАНАЛИЗАЦИЈА
Б1 - ЗЕНИЦА
Б2 - ШВЕДСКА
Б3 - ЛЕГУРА
Б4 - ГВОЖЂЕ
 Б - ЧЕЛИК
В1 - БОЦА
В2 - БОЈЛЕР
В3 - УПАЉАЧ
В4 - ШПОРЕТ
 В - ПЛИН
Г1 - ШАРАЦ
Г2 - ГАТЛИНГ
Г3 - МАКСИМ
Г4 - НИКОЛЕТИНА БУРСАЋ
 Г - МИТРАЉЕЗ
??? - ЦЕВ
