5926. емисија
89. циклус
17. емисија
04. 05. 2015.
www.youtube.com/watch?v=q6BE5xlQ1EU

А1 - ВЕНАЦ
А2 - АЛЕВА
А3 - ЛЕСКОВАЦ
А4 - ЉУТЕ
 А - ПАПРИКЕ
Б1 - ФОРМАЦИЈА
Б2 - АРТИЉЕРИЈА
Б3 - ВОЛТА
Б4 - АЛКАЛНА
 Б - БАТЕРИЈА
В1 - БЕНЗИН
В2 - ДИЗЕЛ
В3 - ПУМПА
В4 - ТЕЧНО
 В - ГОРИВО
Г1 - АУТОМОБИЛ
Г2 - ПАЉЕЊЕ
Г3 - ЋЕЛИЈЕ
Г4 - КЛЕМЕ
 Г - АКУМУЛАТОР
??? - ПУЊЕЊЕ

А1 - НОТА
А2 - ХАРМОНИЈА
А3 - АКАДЕМИЈА
А4 - УМЕТНОСТ
 А - МУЗИКА
Б1 - ОРУЂЕ
Б2 - МЕРНИ
Б3 - ЖИЧАНИ
Б4 - УДАРАЧКИ
 Б - ИНСТРУМЕНТ
В1 - РЕФОРМА
В2 - ПАЊ
В3 - МАРКИЗА
В4 - ВАСА
 В - ТОРТА
Г1 - ПЕДАЛА
Г2 - САЈЛА
Г3 - РУЧНА
Г4 - ПОВУЋИ
 Г - КОЧНИЦА
??? - ДОБОШ
