5855. емисија
88. циклус
7. емисија
22. 02. 2015.
www.youtube.com/watch?v=e6T56rfjrms

А1 - КОМПОТ
А2 - ШЕРИ
А3 - СОК
А4 - ЦРВЕНЕ
 А - ВИШЊА
Б1 - ОПИЈУМ
Б2 - ЧАУРА
Б3 - ТРЕФ
Б4 - КОНАЦ
 Б - МАК
В1 - МАРКА
В2 - D
В3 - КОБАСИЦЕ
В4 - ПИВО
 В - НЕМАЧКА
Г1 - КИСЕЛО
Г2 - ХЛЕБ
Г3 - КВАСАЦ
Г4 - РАЗВИЈАЊЕ
 Г - ТЕСТО
??? - ШТРУДЛА

А1 - УШЋЕ
А2 - ЛЕПАК
А3 - ФУЗИЈА
А4 - УЈЕДИЊЕЊЕ
 А - СПАЈАЊЕ
Б1 - ПОСУЂЕ
Б2 - СЈАЈ
Б3 - РЂА
Б4 - ЛИМ
 Б - МЕТАЛ
В1 - БАЛ
В2 - ЗАШТИТА
В3 - РАЗБОЈНИК
В4 - НИНЏА
 В - МАСКА
Г1 - ЖЕЉКО ЈОКСИМОВИЋ
Г2 - ОГАЊ
Г3 - ПРСКАЛИЦЕ
Г4 - ИСКРЕ
 Г - ВАРНИЦЕ
??? - ЗАВАРИВАЊЕ
