6712. емисија
102. циклус
10. емисија
11. 09. 2017.
www.youtube.com/watch?v=DohQfeY4ank

А1 - ТУЂИНСКО 
А2 - НЕОБИЧНО
А3 - ИЗАСЛАНИК
А4 - ТРЖИШТЕ
 А - СТРАНО
Б1 - РУМЕНО
Б2 - ЈЕДРО
Б3 - ЖИВО
Б4 - ВИТАЛНО
 Б - ЗДРАВО
В1 - ПРИЈАТНО
В2 - ДИВНО
В3 - КРАСНО
В4 - УКУСНО
 В - ЛЕПО
Г1 - МИШЉЕЊЕ
Г2 - ОБЈАШЊЕЊЕ
Г3 - ЕКСПЕРТСКО
Г4 - ПРОФЕСИОНАЛНО
 Г - СТРУЧНО
??? - ТЕЛО

А1 - БОЖИЋ
А2 - ДЕТЕ
А3 - ВЕНЕРА
А4 - МОРСКА ПЕНА
 А - РОЂЕЊЕ
Б1 - ЖАЛ
Б2 - ЛУДОСТ
Б3 - ЛУЧАНИ
Б4 - ШТАФЕТА
 Б - МЛАДОСТ
В1 - РАД
В2 - ПРАКСА
В3 - ДОБРО
В4 - ЛОШЕ
 В - ИСКУСТВО
Г1 - ШЕЋЕР
Г2 - МЕД
Г3 - УКУС 
Г4 - ДОПАДЉИВ
 Г - СЛАДАК
??? - ЖИВОТ
