5984. емисија
90. циклус
14. емисија
01. 07. 2015.
www.youtube.com/watch?v=0aLAnWJFOFU

А1 - КАП
А2 - МАНА
А3 - ПРИТИСАК
А4 - КОМОРА
 А - СРЦЕ
Б1 - ПАКЕТ
Б2 - БРАДА
Б3 - КОКА-КОЛА
Б4 - ДИМЊАК
 Б - ДЕДА МРАЗ
В1 - ПРЕГРЕЈАНА
В2 - ЗАЖАРЕНО
В3 - РИНГЛА
В4 - АТМОСФЕРА
 В - УСИЈАЊЕ
Г1 - ОСЕЋАЈ
Г2 - ПОКУЊЕНОСТ
Г3 - СРАМ
Г4 - БЛАМ
 Г - СТИД
??? - ЦРВЕНО

А1 - ЖУТА
А2 - ЛИШЋЕ
А3 - КИШЕ
А4 - ЗЛАТНА
 А - ЈЕСЕН
Б1 - АУРОРА
Б2 - ДАНИЦА
Б3 - ОСВИТ
Б4 - ПОЧЕТАК
 Б - ЗОРА
В1 - ДАН
В2 - ШТАФЕТА
В3 - ЛУЧАНИ
В4 - ЕЛИКСИР
 В - МЛАДОСТ
Г1 - ЦВЕТ
Г2 - ЈАПАН
Г3 - СЛАТКА
Г4 - ЦРВЕНА
 Г - ТРЕШЊА
??? - РАНА
