7092. емисија
108. циклус
24. емисија
27. 09. 2018.
www.youtube.com/watch?v=pKuNMAcy5ho

А1 - БОГИЊА
А2 - СКЛАД
А3 - САГЛАСЈЕ
А4 - СЛОГА
 А - ХАРМОНИЈА
Б1 - ПОП
Б2 - НАРОДНА
Б3 - ЏЕЗ
Б4 - КЛАСИЧНА
 Б - МУЗИКА
В1 - ГРАЦИЈЕ
В2 - МУДРАЦИ
В3 - МУСКЕТАРИ
В4 - ДИМЕНЗИЈЕ
 В - ТРИ
Г1 - ЗВУК
Г2 - СКАЛА
Г3 - ДУБОКИ
Г4 - ВИСОКИ
 Г - ТОН
??? - АКОРД

А1 - СУНЦЕ
А2 - КООРДИНАТЕ
А3 - ЛОТО
А4 - ОПЕРАТИВНИ
 А - СИСТЕМ
Б1 - ЕТАЛОН
Б2 - КАЛУП
Б3 - СИСТЕМ
Б4 - ДАРА
 Б - МЕРА
В1 - ТАЈНА
В2 - РОК
В3 - СПАС
В4 - ХУНТА
 В - ВОЈСКА
Г1 - ПРЕЛАЗНА
Г2 - ДОБРА
Г3 - ПОКЛОЊЕНА
Г4 - ЛОША
 Г - ОЦЕНА
??? - ЈЕДИНИЦА
