6718. емисија
102. циклус
16. емисија
17. 09. 2017.
www.youtube.com/watch?v=JnetbUIC_aI

А1 - ОРМАН
А2 - ЗАСТАВА
А3 - БИБЛИОТЕКА
А4 - СТАЛАЖЕ
 А - ПОЛИЦЕ
Б1 - БЛОК
Б2 - ЗАЈЕДНИЧКА
Б3 - ПЛАЋАЊЕ
Б4 - ШТЕДЊА
 Б - КАСА
В1 - ЛУКА
В2 - СЛОБОДНА
В3 - ПРОМЕТ
В4 - АКЦИЈЕ
 В - ТРГОВИНА
Г1 - ЛУТКА
Г2 - СТАКЛО
Г3 - ВИТРИНА
Г4 - МАТУРСКА СЛИКА
 Г - ИЗЛОГ
??? - ПРОДАВНИЦА

А1 - ЛОВАЦ
А2 - МЕСАР
А3 - СЕЧИВО
А4 - ЛЕПТИР
 А - НОЖ
Б1 - ШЕФ
Б2 - ШАЛТЕР
Б3 - ФИЗИЧКО
Б4 - БИОСКОП
 Б - САЛА
В1 - КОНФЕРЕНЦИЈА
В2 - КАФАНА
В3 - ТРПЕЗАРИЈА
В4 - ЧЕЛО
 В - СТО
Г1 - СТРАНА
Г2 - ВОЈНА
Г3 - ХИТНА
Г4 - МЕШАЊЕ
 Г - ИНТЕРВЕНЦИЈА
??? - ХИРУРГ
