6443. емисија
97. циклус
46. емисија
16. 12. 2016.
www.youtube.com/watch?v=G1eeq3hrd74

А1 - ЛУТКА
А2 - ГУСЕНИЦА
А3 - КРИЛА
А4 - ЦВЕТ
 А - ЛЕПТИР
Б1 - КАЗАН
Б2 - ЧИНИ
Б3 - ГРДАНА
Б4 - ЈАГА
 Б - ВЕШТИЦА
В1 - СВЕТЛОСТ
В2 - СТАНИЦА
В3 - ЕКСПЕДИЦИЈА
В4 - КРУГ
 В - ПОЛ
Г1 - КУЋИЦА
Г2 - СМЕНА
Г3 - БРОНЗА
Г4 - РАЗВОДНИК
 Г - СТРАЖА
??? - НОЋ

А1 - ТЕОРИЈА
А2 - ЛОТО
А3 - МЕРЕ
А4 - КООРДИНАТНИ
 А - СИСТЕМ
Б1 - ДАЛМАТИНАЦ
Б2 - ЛЕОПАРД
Б3 - СТАРАЦ
Б4 - ТИФУС
 Б - ПЕГЕ
В1 - ДИГИТАЛНИ
В2 - ПЕСАК
В3 - КЛАТНО
В4 - ЏЕП
 В - САТ
Г1 - ЗМИЈА
Г2 - ВАРИЛАЦ
Г3 - ОКВИР
Г4 - ДИОПТРИЈА
 Г - НАОЧАРЕ
??? - СУНЦЕ
