6356. емисија
96. циклус
20. емисија
20. 09. 2016.
www.youtube.com/watch?v=0hn5kELS3RI

А1 - ОТПЛАТА
А2 - ДОРУЧАК
А3 - РУЧАК
А4 - ВЕЧЕРА
 А - ОБРОК
Б1 - КОНТРОЛА
Б2 - РЕШЕЊЕ
Б3 - ДОМАЋИ
Б4 - РАДНИ
 Б - ЗАДАТАК
В1 - МАРШ
В2 - ПЛЕС
В3 - НОГЕ
В4 - ПРУЖИТИ
 В - КОРАК
Г1 - ГУСКА
Г2 - ГРЕШКА
Г3 - КАТЕГОРИЈА
Г4 - НОВИНАР
 Г - ПЕРО
??? - ЛАК

А1 - КОНЦЕРТ
А2 - ЕСТРАДА
А3 - СЦЕНА
А4 - ПОЗОРНИЦА
 А - БИНА
Б1 - ЛУТРЈА
Б2 - ОСИГУРАЊЕ
Б3 - ЖИВОТНА
Б4 - ИЗВОЗНА
 Б - ПРЕМИЈА
В1 - СВАСТИКА
В2 - РОЂЕНА
В3 - ЧАСНА
В4 - МЛАЂА
 В - СЕСТРА
Г1 - СКУПШТИНА
Г2 - ПРОБА
Г3 - ПОПРАВКА
Г4 - ОПШТА
 Г - ГЕНЕРАЛНА
??? - ГЛАВНА
