7259. емисија
112. циклус
7. емисија
13. 03. 2019.
www.youtube.com/watch?v=bWpH7KeEn8c

А1 - ШКОЛА
А2 - КЊИЖЕВНИЦИ
А3 - ПЛАНИНАРИ
А4 - УГОВОР
 А - ДРУШТВО
Б1 - ОМОТАЧ
Б2 - СВЕЧАНА
Б3 - ПОЗОРИШНА
Б4 - ПРИТИСАК
 Б - АТМОСФЕРА
В1 - ЗЕМЉА
В2 - НАУКА
В3 - ЕРА
В4 - ЕОН
 В - ГЕОЛОГИЈА
Г1 - ОДБРАНА
Г2 - РАД
Г3 - ШЛЕМ
Г4 - ОДЕЋА
 Г - ЗАШТИТА
??? - СЛОЈ

А1 - СОЛО
А2 - РИТАМ
А3 - ЖИЦА
А4 - ТРЗАЛИЦА
 А - ГИТАРА
Б1 - СУНЦЕ
Б2 - ПЕСАК
Б3 - ЏЕП
Б4 - ЛАНАЦ
 Б - САТ
В1 - СОМОТ
В2 - ТРЕГЕРИ
В3 - ШАЛВАРЕ
В4 - ОБЛАК
 В - ПАНТАЛОНЕ
Г1 - БИЛИЈАР
Г2 - ЗАКОН
Г3 - ЦРНА
Г4 - ЗИД
 Г - РУПА
??? - КАИШ
