6972. емисија
106. циклус
26. емисија
29. 05. 2018.
www.youtube.com/watch?v=v3SwYroE_ek

А1 - РИТАМ
А2 - ХАОС
А3 - РУСВАЈ
А4 - ЏУМБУС
 А - НЕРЕД
Б1 - ТАМБУРАШ
Б2 - ХАРМОНИКАШ
Б3 - ТРУБАЧ
Б4 - ФРУЛАШ
 Б - СВИРАЧ
В1 - ТЕЗГА
В2 - РАДЊА
В3 - КУПАЦ
В4 - НЕКРЕТНИНЕ
 В - ПРОДАВАЦ
Г1 - ХАЈКА
Г2 - ЛОВАЦ
Г3 - ИЗЛОЖБА
Г4 - РАТ
 Г - ПСИ
??? - УЛИЧНИ

А1 - ШАРЕ
А2 - ЛЕГЛО
А3 - ПРЕСВЛАЧЕЊЕ
А4 - ВОДЕНА
 А - ЗМИЈА
Б1 - БАЛЕТ
Б2 - КЕРАМИКА
Б3 - ГЕОМЕТРИЈА
Б4 - СТАС
 Б - ФИГУРА
В1 - ПИСАЊЕ
В2 - НОРМА
В3 - ОРТОГРАФИЈА
В4 - ВЕЛИКО СЛОВО
 В - ПРАВОПИС
Г1 - ХЕРОЈ
Г2 - ПОСЛАНИК
Г3 - УСТАНАК
Г4 - ОДБОР
 Г - НАРОДНИ
??? - ЈЕЗИК
