6961. емисија
106. циклус
15. емисија
18. 05. 2018.
www.youtube.com/watch?v=LZEts8js0c8

А1 - СЈАЈ 
А2 - ЛУКСУЗ
А3 - БАРОК
А4 - ПАЛАТА
 А - РАСКОШ
Б1 - ОСАМА
Б2 - ТАВАН
Б3 - ПОДРУМ
Б4 - ДВОРИШТЕ
 Б - КУЋА
В1 - СЛАДОЛЕД
В2 - ЛУБЕНИЦА
В3 - КУПАЊЕ
В4 - ФЕСТИВАЛ
 В - ЛЕТО
Г1 - БЕОГРАД
Г2 - НАСЕЉЕ
Г3 - ИНСТИТУТ
Г4 - УЖИЧКА
 Г - ДЕДИЊЕ
??? - ВИЛА

А1 - МАЈ
А2 - АПРИЛ
А3 - МАЧИЋИ
А4 - ПОСЛЕДЊИ
 А - ПРВИ
Б1 - ПИСМО
Б2 - ВЕЧЕ
Б3 - РАСТАНАК
Б4 - МОЛИТИ ЗА...
 Б - ОПРОШТАЈ
В1 - ДОЗВОЛА
В2 - НЕХАТ
В3 - САМООДБРАНА
В4 - БРУТАЛНО
 В - УБИСТВО
Г1 - КРУГОВИ
Г2 - КАЗАН
Г3 - ВРЕЛИНА
Г4 - ПОДЗЕМЉЕ
 Г - ПАКАО
??? - ГРЕХ
