6400. емисија
97. циклус
3. емисија
03. 11. 2016.
www.youtube.com/watch?v=Hb_Tu4Qitzk

А1 - ДОБРОТВОРНИ
А2 - ХУМАНИТАРНИ
А3 - ФИЗИЧКИ
А4 - УМНИ
 А - РАД
Б1 - ПШЕНИЦА
Б2 - СУНЦОКРЕТ
Б3 - ПАРЦЕЛА
Б4 - МЕЂА
 Б - ЊИВА
В1 - БОРБА
В2 - ВОЈНИЦИ
В3 - ШАНАЦ
В4 - ЛЕЖЕЋИ
 В - РОВ
Г1 - ТЕЛЕВИЗИЈА
Г2 - ВЕНЕЦИЈА
Г3 - ПАЦОВСКИ
Г4 - ТАЈНИ
 Г - КАНАЛИ
??? - КОПАЊЕ

А1 - МАТЕРИЈАЛ
А2 - ПОЛИЕСТЕР
А3 - ПОЛУ-
А4 - ДРАЛОН
 А - СИНТЕТИКА
Б1 - НАТУРАЛНИ
Б2 - БРОЈЕВИ
Б3 - РЕЗЕРВАТ
Б4 - РЕСУРСИ
 Б - ПРИРОДНИ
В1 - ИГЛА
В2 - СЕСТРА
В3 - ШПРИЦ
В4 - УБОД
 В - ИНЈЕКЦИЈА
Г1 - ПСИХО-
Г2 - ФИЗИКАЛНА
Г3 - АРОМА-
Г4 - АКУПУНКТУРА 
 Г - ТЕРАПИЈА
??? - ЛЕК
