5805. емисија
87. циклус
18. емисија
03. 01. 2015.
www.youtube.com/watch?v=ldFVZ8NNuxw

А1 - НЕЗАВИСНОСТ
А2 - ДОКУМЕНТ
А3 - ЉУДСКА ПРАВА
А4 - УН
 А - ДЕКЛАРАЦИЈА
Б1 - ЕПСКЕ ПЕСМЕ
Б2 - МЕСЕЦ
Б3 - ПРЕДАВАЊА
Б4 - КРУГ
 Б - ЦИКЛУС
В1 - МУЛТИПЛИЦИРАЊЕ
В2 - ОПЕРАЦИЈА
В3 - ЧИНИЛАЦ
В4 - ЧИНИЛАЦ
 В - МНОЖЕЊЕ
Г1 - МАРГАРИН
Г2 - НАМАЗ
Г3 - ЗУБ
Г4 - ПУТ
 Г - МЛЕЧНИ
??? - ПРОИЗВОД

А1 - ЧЕКИЋ
А2 - МОДРИЦА
А3 - ШАМАР
А4 - ПОЧЕТНИ
 А - УДАРАЦ
Б1 - ОДБРАНА
Б2 - НАПАД
Б3 - СРЕДИНА
Б4 - МАЛИ
 Б - ФУДБАЛ
В1 - ТРАВА
В2 - ШЉАКА
В3 - ЛИНИЈА
В4 - ДУБЛ
 В - ТЕНИС
Г1 - АТИЛА
Г2 - КОЧИЈАШ
Г3 - ДРШКА
Г4 - КАНАП
 Г - БИЧ
??? - ВОЛЕЈ
